,id,title,description,price,discount_per,rating,thumbnail,link
145,445,"vivo T2 Pro 5G (New Moon Black, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">17.22 cm (6.78 inch) Full HD+ Display</li><li class=""rgWa7D"">64MP + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">4600 mAh Battery</li><li class=""rgWa7D"">Dimensity 7200 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","26,999",11% off,4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/b/x/-original-imagtt4h4ptmxgwn.jpeg?q=70,https://www.flipkart.com/vivo-t2-pro-5g-new-moon-black-128-gb/p/itm1230688cdef18?pid=MOBGT4RZRRET8QQS&lid=LSTMOBGT4RZRRET8QQSIULEMX&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGT4RZRRET8QQS.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
146,446,"Tecno Spark 10 Pro Moon Explorer 50MPCamera, Glass Back, 16GB Expandable RAM (Lunar Eclipse, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.97 cm (6.68 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">1 Year Warranty</li></ul>","13,999",35% off,3.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/s/e/spark-10-pro-spark-10-pro-tecno-original-imagsrpuftgvyf4p.jpeg?q=70,https://www.flipkart.com/tecno-spark-10-pro-moon-explorer-50mpcamera-glass-back-16gb-expandable-ram-lunar-eclipse-128-gb/p/itmc2ea73dbea2d6?pid=MOBGSRPUBAQKTJGD&lid=LSTMOBGSRPUBAQKTJGDGOCPGI&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&fm=organic&iid=en_yiZgEuKNlTTaVK-vdYvqQdKp1RBox8SCZ7m7lNQGv01ie5DS1u2TFVRTT37s_Z8776QTAtK-SS19chF3qOV75A%3D%3D&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
147,447,"realme 12+ 5G (Pioneer Green, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">16.94 cm (6.67 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 8MP + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7050 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories</li></ul>","25,999",15% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/w/x/-original-imagyzwyyzavhgfe.jpeg?q=70,https://www.flipkart.com/realme-12-5g-pioneer-green-256-gb/p/itmaf084e49c78e2?pid=MOBGYAFK2SGFMCFE&lid=LSTMOBGYAFK2SGFMCFERODKFP&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&fm=organic&iid=en_yiZgEuKNlTTaVK-vdYvqQdKp1RBox8SCZ7m7lNQGv01tC2z9sfneX0UHfMIJlLOK_W1wadtafuvaWyfBZ8fFcPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
148,448,"POCO M6 Pro 5G (Forest Green, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.25 cm (6.79 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Snapdragon 4 Gen 2 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","15,999",34% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/9/i/m6-pro-5g-mzb0eqjin-poco-original-imags3e7dazavyje.jpeg?q=70,https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itmdd5c70c99f5b2?pid=MOBGRNZ3534YGMDR&lid=LSTMOBGRNZ3534YGMDRKLKLEM&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGRNZ3534YGMDR.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
149,449,"SAMSUNG Galaxy M14 5G (ICY Silver, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.76 cm (6.6 inch) Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">6000 mAh Battery</li><li class=""rgWa7D"">1 year for handset and 6 month for accessories</li></ul>","17,990",34% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/2/5/galaxy-m14-5g-sm-m146b-samsung-original-imagzwrqnpzujxks.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itm922004d76b4f7?pid=MOBGZWT39QURPZEF&lid=LSTMOBGZWT39QURPZEFOZDDQ8&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGZWT39QURPZEF.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
150,450,"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 256 GB</li><li class=""rgWa7D"">16.76 cm (6.6 inch) Full HD Display</li><li class=""rgWa7D"">50MP + 50MP | 13MP + 13MP Dual Front Camera</li><li class=""rgWa7D"">6000 mAh Battery</li><li class=""rgWa7D"">Samsung Exynos 1330 Processor</li><li class=""rgWa7D"">1 year for handset and 6 month for accessories</li></ul>","17,990",36% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/x/n/galaxy-m14-5g-sm-m146b-samsung-original-imagzwssnfnzkpex.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-m14-5g-berry-blue-128-gb/p/itm922004d76b4f7?pid=MOBGZWSWUGFFWCEB&lid=LSTMOBGZWSWUGFFWCEBPPXY8P&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGZWSWUGFFWCEB.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
151,451,"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM</li><li class=""rgWa7D"">17.07 cm (6.72 inch) Display</li><li class=""rgWa7D"">108MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Domestic Warranty of 12 months on phone &amp; 6 months on accessories</li></ul>","21,999",7% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/z/u/-original-imagtxvtmxpagdpn.jpeg?q=70,https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-chromatic-gray-256-gb/p/itm1bd48f48f8797?pid=MOBGTXXGEQCJFHBB&lid=LSTMOBGTXXGEQCJFHBBGZM6TG&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGTXXGEQCJFHBB.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
152,452,"OPPO F25 Pro 5G (Lava Red, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.02 cm (6.7 inch) Full HD+ Display</li><li class=""rgWa7D"">64MP + 8MP + 2MP | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7050 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories</li></ul>","28,999",17% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/q/j/-original-imagybz8gbfsaevs.jpeg?q=70,https://www.flipkart.com/oppo-f25-pro-5g-lava-red-128-gb/p/itm9451b9c477991?pid=MOBGXX3VNCYH65CM&lid=LSTMOBGXX3VNCYH65CMXL5ILC&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&fm=organic&iid=en_yiZgEuKNlTTaVK-vdYvqQdKp1RBox8SCZ7m7lNQGv00TRJvN8o2fJVGzltGlJil9gFoVt8P7vujQ_3JdW5GE4g%3D%3D&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
153,453,"POCO M6 Pro 5G (Power Black, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.25 cm (6.79 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Snapdragon 4 Gen 2 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","15,999",34% off,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/h/q/m6-pro-5g-mzb0eprin-poco-original-imags3e7vewsafst.jpeg?q=70,https://www.flipkart.com/poco-m6-pro-5g-power-black-128-gb/p/itm5b122ff13027f?pid=MOBGRNZ3FX5XNR2T&lid=LSTMOBGRNZ3FX5XNR2TILGJYM&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGRNZ3FX5XNR2T.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
154,454,Kechaoda K10,"<ul class=""_1xgFaf""><li class=""rgWa7D"">32 MB RAM | 32 MB ROM | Expandable Upto 8 GB</li><li class=""rgWa7D"">1.68 cm (0.66 inch) QVGA Display</li><li class=""rgWa7D"">2MP + 0MP | 0MP Front Camera</li><li class=""rgWa7D"">300 mAh Battery</li><li class=""rgWa7D"">Feature Phone Processor</li><li class=""rgWa7D"">NO WARRANTY</li></ul>","1,299",23% off,4.2,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/t/y/y/kechaoda-k10-k10-original-imafgrt63qmuwa5n.jpeg?q=70,https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5TAYWVCMRAWF&lid=LSTMOBF5TAYWVCMRAWFJIYFF8&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBF5TAYWVCMRAWF.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
155,455,"POCO C65 (Matte Black, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Helio G85 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories</li></ul>","13,499",33% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/k/k/c65-mzb0g8rin-poco-original-imagw6gyhhu7hur5.jpeg?q=70,https://www.flipkart.com/poco-c65-matte-black-256-gb/p/itmd776f58809b28?pid=MOBGVVTXXYZHF5UM&lid=LSTMOBGVVTXXYZHF5UMGXNVBS&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGVVTXXYZHF5UM.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
156,456,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","<ul class=""_1xgFaf""><li class=""rgWa7D"">32 MB RAM | 32 MB ROM</li><li class=""rgWa7D"">4.5 cm (1.77 inch) Display</li><li class=""rgWa7D"">0MP | 0MP Front Camera</li><li class=""rgWa7D"">1000 mAh Battery</li><li class=""rgWa7D"">SC6531E Processor</li><li class=""rgWa7D"">1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","1,599",25% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/a/r/-original-imagqxttasggfzz9.jpeg?q=70,https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG6MXANY2Q&lid=LSTMOBGQFVG6MXANY2QAZSY9G&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGQFVG6MXANY2Q.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
157,457,"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 MB RAM | 4 MB ROM</li><li class=""rgWa7D"">6.1 cm (2.4 inch) Display</li><li class=""rgWa7D"">0MP Front Camera</li><li class=""rgWa7D"">1450 mAh Battery</li><li class=""rgWa7D"">6261D Processor</li><li class=""rgWa7D"">1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","2,199",13% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/p/j/130-music-ta-1576-ds-nokia-original-imagugf9btaej9xg.jpeg?q=70,https://www.flipkart.com/nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFEC2SSXVUNB&lid=LSTMOBGSFEC2SSXVUNBOTXZL8&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGSFEC2SSXVUNB.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
158,458,Nokia TA-1174 / TA-1299,"<ul class=""_1xgFaf""><li class=""rgWa7D"">4 MB RAM | 4 MB ROM</li><li class=""rgWa7D"">4.57 cm (1.8 inch) Display</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">No care warranty</li></ul>","1,699",29% off,4.3,https://rukminim2.flixcart.com/image/312/312/k0lbdzk0/mobile/q/q/a/nokia-105-dual-sim-2017-ta-1034-original-imafkcqugee2hhzg.jpeg?q=70,https://www.flipkart.com/nokia-ta-1174-ta-1299/p/itm4211c288e8b81?pid=MOBEWXFKUAXUKQQA&lid=LSTMOBEWXFKUAXUKQQAHYLSCZ&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBEWXFKUAXUKQQA.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
159,459,"Motorola Edge 40 Neo (Soothing Sea, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">12 GB RAM | 256 GB ROM</li><li class=""rgWa7D"">16.64 cm (6.55 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 13MP | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7030 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","29,999",16% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/7/edge-40-neo-payj0004in-motorola-original-imagtkezzam4qxfq.jpeg?q=70,https://www.flipkart.com/motorola-edge-40-neo-soothing-sea-256-gb/p/itm5bd7da24f41ef?pid=MOBGQFX6H2H2UHFZ&lid=LSTMOBGQFX6H2H2UHFZTTEXAM&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGQFX6H2H2UHFZ.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
160,460,"realme C53 (Champion Gold, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD Display</li><li class=""rgWa7D"">108MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">T612 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","11,999",25% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/h/d/-original-imags487gaqqhcea.jpeg?q=70,https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGQY93QMZFZJVN&lid=LSTMOBGQY93QMZFZJVNMUBTHX&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_185&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGQY93QMZFZJVN.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
161,461,"realme C53 (Champion Black, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD Display</li><li class=""rgWa7D"">108MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">T612 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","11,999",25% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/q/6/-original-imags487ftf3g2s7.jpeg?q=70,https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGQY9378PDVDDC&lid=LSTMOBGQY9378PDVDDC216OJI&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_186&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGQY9378PDVDDC.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
162,462,"POCO X6 Pro 5G (Yellow, 512 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">12 GB RAM | 512 GB ROM</li><li class=""rgWa7D"">16.94 cm (6.67 inch) Display</li><li class=""rgWa7D"">64MP + 8MP + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity D8300 Ultra Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","32,999",15% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/i/m/-original-imagwzrjtrcdbebe.jpeg?q=70,https://www.flipkart.com/poco-x6-pro-5g-yellow-512-gb/p/itm3754df2340fbc?pid=MOBGWMGB9QJBVPX4&lid=LSTMOBGWMGB9QJBVPX4TFEWPF&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_187&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGWMGB9QJBVPX4.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
163,463,"Infinix HOT 40i (Palm Blue, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">16.76 cm (6.6 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Unisoc T606 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",15% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/x/f/-original-imagxtnehfg5pcwt.jpeg?q=70,https://www.flipkart.com/infinix-hot-40i-palm-blue-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHGAD7H8QG&lid=LSTMOBGXZGHGAD7H8QGKOJZHW&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_188&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGXZGHGAD7H8QG.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
164,464,"realme Narzo N53 (Feather Gold, 64 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 64 GB ROM</li><li class=""rgWa7D"">17.12 cm (6.74 inch) Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Domestic 1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",27% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/m/p/narzo-n53-rmx3761-realme-original-imagpygt4ywjecxk.jpeg?q=70,https://www.flipkart.com/realme-narzo-n53-feather-gold-64-gb/p/itm3061a0a591574?pid=MOBGPYGT27JBG88Z&lid=LSTMOBGPYGT27JBG88ZZHA6BI&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_189&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGPYGT27JBG88Z.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
165,465,"realme Narzo N53 (Feather Black, 64 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 64 GB ROM</li><li class=""rgWa7D"">17.12 cm (6.74 inch) Full HD Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Domestic 1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",27% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/n/r/narzo-n53-rmx3761-realme-original-imagpygzxcuysz9k.jpeg?q=70,https://www.flipkart.com/realme-narzo-n53-feather-black-64-gb/p/itm3061a0a591574?pid=MOBGPYGZZU4Y4MED&lid=LSTMOBGPYGZZU4Y4MEDJ5TQNL&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_190&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGPYGZZU4Y4MED.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
166,466,"Motorola g14 (Sky Blue, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">16.51 cm (6.5 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">T616 Processor</li><li class=""rgWa7D"">Immersive Stereo Speakers with Dolby Atmos</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","12,999",34% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/i/z/g14-payf0011in-motorola-original-imagrtypz3qqy3hg.jpeg?q=70,https://www.flipkart.com/motorola-g14-sky-blue-128-gb/p/itme6e3af09b1936?pid=MOBGQFX8XRKKCRWZ&lid=LSTMOBGQFX8XRKKCRWZ13GRRK&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_191&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGQFX8XRKKCRWZ.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
167,467,"POCO C65 (Pastel Blue, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Helio G85 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories</li></ul>","11,999",30% off,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/u/8/c65-mzb0g8nin-poco-original-imagw6j2kp5t5jek.jpeg?q=70,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm496cf027e5826?pid=MOBGVVTXTQDGZ7JY&lid=LSTMOBGVVTXTQDGZ7JYJ1XDW1&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=organic&iid=0ddf0701-7238-4670-bd7a-0045833651e0.MOBGVVTXTQDGZ7JY.SEARCH&ppt=None&ppn=None&ssid=44d073mm800000001709927017694&qH=179b063c26bcaa74
168,468,"realme 12 Pro 5G (Navigator Beige, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">17.02 cm (6.7 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 8MP + 32MP | 16MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Snapdragon 6 Gen 1 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories</li></ul>","29,999",13% off,4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/p/y/12-pro-5g-rmx3842-realme-original-imagxgnhafyjz8rb.jpeg?q=70,https://www.flipkart.com/realme-12-pro-5g-navigator-beige-128-gb/p/itmcc78f150eeabd?pid=MOBGWH8S46ZD2ZGH&lid=LSTMOBGWH8S46ZD2ZGHOFJ8VN&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_9_193&otracker=search&otracker1=search&fm=organic&iid=2eb10c5b-8414-4a42-940d-ad0520d9e676.MOBGWH8S46ZD2ZGH.SEARCH&ppt=None&ppn=None&ssid=uabzljigcg0000001709927018434&qH=179b063c26bcaa74
